date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,trend
966,171.7219,172.2834,169.318,170.5101,26428802,26428802,-1.0049,-0.586,170.6396,1.602150882,DOWN
967,170.0766,170.3623,164.6875,166.9732,41666364,41666364,-3.5369,-2.074,166.8958,1.548174329,DOWN
968,167.9091,169.5938,165.9485,169.3081,41527218,41527218,2.3349,1.398,168.545,1.583807187,UP
969,167.4362,169.1308,166.0077,168.5199,39759288,39759288,-0.788167,-0.466,167.8984,1.571778484,DOWN
970,169.9288,170.0667,167.1209,167.2884,32542385,32542385,-1.2315,-0.731,168.4534,1.552984589,DOWN
971,166.5594,168.983,165.9091,167.1308,27350154,27350154,-0.157633,-0.094,167.6869,1.550579459,DOWN
972,165.0224,167.6871,163.9978,166.5101,28560000,28560000,-0.620683,-0.371,166.4415,1.54110697,DOWN
973,166.5298,167.919,166.4116,166.8155,25673308,25673308,0.305416,0.183,167.121,1.545767673,UP
974,167.9682,168.4707,166.3229,166.8648,23355231,23355231,0.04926,0.03,167.2562,1.546520039,UP
975,166.6973,170.3327,166.2934,170.116,35273759,35273759,3.2512,1.948,169.168,1.596136531,UP
976,169.6037,169.8401,168.9249,169.1603,19409230,19409230,-0.955653,-0.562,169.3547,1.581551614,DOWN
977,169.9485,170.9731,169.4559,169.7219,23818447,23818447,0.56157,0.332,170.2076,1.590122179,UP
978,169.85,170.5692,169.1111,169.6726,20476541,20476541,-0.049261,-0.029,169.7298,1.589369813,DOWN
979,171.0618,171.5938,169.9091,171.3967,40169307,40169307,1.7241,1.016,170.9573,1.615681265,UP
980,172.2933,174.579,172.2736,173.8105,29421114,29421114,2.4138,1.408,173.7731,1.652518214,UP
981,172.4411,172.7957,171.515,171.9583,27436447,27436447,-1.8522,-1.066,172.0233,1.624251831,DOWN
982,172.2834,172.8253,170.6874,171.7711,23475649,23475649,-0.18719,-0.109,171.6591,1.621394975,DOWN
983,171.5938,173.4164,171.5248,172.4214,20949896,20949896,0.650237,0.379,172.649,1.631319189,UP
984,172.0962,172.8292,171.9189,172.4214,16349444,16349444,0,0,172.4368,1.631319189,DOWN
985,168.2736,168.9337,167.1692,168.047,33185536,33185536,-4.3743,-2.537,167.9134,1.564561567,DOWN
986,167.584,168.2539,167.1998,168.0766,21498213,21498213,0.029556,0.018,167.7275,1.565013292,UP
987,168.4707,169.3081,167.9584,168.5495,16480187,16480187,0.472901,0.281,168.6257,1.572230209,UP
988,167.9978,168.0667,166.717,166.7269,25999922,25999922,-1.8226,-1.081,167.2376,1.54441555,DOWN
989,167.6431,169.7514,166.7564,169.712,25555934,25555934,2.9852,1.79,168.7778,1.589971096,UP
990,169.978,171.9682,169.4165,169.6825,29517899,29517899,-0.029556,-0.017,170.5535,1.589520897,DOWN
991,169.9879,170.9041,169.5347,170.4707,22434597,22434597,0.788167,0.464,170.4129,1.6015496,UP
992,170.8746,172.776,170.4904,172.4115,23660018,23660018,1.9409,1.139,172.0884,1.631168106,UP
993,171.7711,173.0125,171.3573,171.7711,20567766,20567766,-0.640387,-0.371,172.0453,1.621394975,DOWN
994,171.9682,172.4706,170.845,171.7514,21583997,21583997,-0.019703,-0.011,171.7257,1.621094334,DOWN
995,170.5987,171.7219,170.4411,171.712,23959895,23959895,-0.03941,-0.023,171.0576,1.620493052,DOWN
996,172.0076,172.8929,171.9091,172.6874,18667729,18667729,0.975358,0.568,172.5459,1.63537861,UP
997,173.5741,174.7366,173.0519,174.4706,25418080,25418080,1.7832,1.033,174.0842,1.662591986,UP
998,175.2686,176.7366,173.5346,173.5839,29565947,29565947,-0.88669,-0.508,174.8869,1.649060076,DOWN
999,173.5445,176.5986,172.4805,176.4509,34386836,34386836,2.867,1.652,174.6244,1.6928133,UP
1000,176.7169,177.4361,175.6134,176.6085,31193352,31193352,0.157632,0.089,176.7235,1.69521843,UP
1001,175.9681,176.9238,174.7859,175.8203,32425067,32425067,-0.788166,-0.446,175.7713,1.683189728,DOWN
1002,174.6775,175.1504,173.9894,174.3819,27108551,27108551,-1.4384,-0.818,174.4937,1.661238337,DOWN
1003,174.6775,176.7858,174.2046,174.4213,32689146,32689146,0.039409,0.023,175.3458,1.661839619,UP
1004,174.6282,174.6775,170.6381,171.643,51105090,51105090,-2.7783,-1.593,172.2257,1.619440044,DOWN
1005,171.9238,172.3623,168.0076,168.579,41529004,41529004,-3.064,-1.785,169.7176,1.572680408,DOWN
1006,169.4559,169.4559,167.5446,168.9731,39143011,39143011,0.394083,0.234,168.51,1.578694759,UP
1007,167.6431,167.6431,164.5988,165.4756,50640406,50640406,-3.4975,-2.07,165.8275,1.525319489,DOWN
1008,163.0767,164.8944,162.2639,164.5003,46048185,46048185,-0.975356,-0.589,163.7554,1.510435457,DOWN
1009,164.4018,165.9502,164.0372,164.9535,32478930,32478930,0.453196,0.275,164.8697,1.517351732,UP
1010,164.6924,166.1259,164.2934,165.2983,47230787,47230787,0.344821,0.209,165.123,1.522613717,UP
1011,163.5446,164.3328,157.7319,158.126,86593825,86593825,-7.1723,-4.339,160.321,1.413157405,DOWN
1012,156.7467,161.456,153.6925,154.1753,72738522,72738522,-3.9507,-2.498,158.1638,1.352865859,DOWN
1013,152.5399,161.2984,151.7221,160.6186,68243838,68243838,6.4433,4.179,157.2464,1.451196919,UP
1014,160.6728,160.9831,156.7157,157.1802,51608580,51608580,-3.4384,-2.141,158.6953,1.398723572,DOWN
1015,157.9191,158.6186,152.7369,152.8551,54390516,54390516,-4.3251,-2.752,156.6481,1.332718316,DOWN
1016,155.3777,156.1889,148.6213,154.7248,70672608,70672608,1.8697,1.223,153.1865,1.361251766,UP
1017,156.7923,162.1242,155.813,160.9569,60819539,60819539,6.2321,4.028,159.7434,1.456359707,UP
1018,160.2051,162.975,159.9084,162.5694,32549163,32549163,1.6124,1.002,161.5889,1.480968034,UP
1019,161.2883,165.7349,161.1251,165.5667,40644933,40644933,2.9974,1.844,163.8065,1.526709764,UP
1020,167.9607,171.2251,167.1792,171.1262,51147171,51147171,5.5594,3.358,169.6435,1.611553171,UP
1021,170.503,172.9365,169.9193,170.5722,40176091,40176091,-0.553966,-0.324,171.5788,1.603098589,DOWN
1022,170.1963,172.3825,169.5731,169.9985,33930540,33930540,-0.573751,-0.336,171.0854,1.594343366,DOWN
1023,170.9679,172.244,169.1675,169.2269,37471623,37471623,-0.771596,-0.454,171.1065,1.582567995,DOWN
1024,169.949,172.0758,169.86,170.6415,30991940,30991940,1.4146,0.836,171.0752,1.604156175,UP
1025,171.7989,173.7575,171.6703,173.6091,33812360,33812360,2.9677,1.739,172.7767,1.649444653,UP
1026,174.45,177.4572,174.3115,177.0418,38162174,38162174,3.4326,1.977,176.4497,1.701831012,UP
1027,177.1704,178.5355,176.2405,176.468,38928125,38928125,-0.57375,-0.324,177.362,1.693074263,DOWN
1028,177.3286,178.669,176.1317,176.2009,37782138,37782138,-0.267091,-0.151,177.4229,1.688998056,DOWN
1029,176.6164,177.8381,170.7997,173.1145,48801970,48801970,-3.0864,-1.752,174.1917,1.641896573,DOWN
1030,170.9382,174.4005,170.592,174.3115,38453950,38453950,1.197,0.691,172.8849,1.660163964,UP
1031,173.3223,175.825,172.6397,174.9149,28401366,28401366,0.603428,0.346,174.6194,1.669372438,UP
1032,175.9932,176.3295,174.2324,174.7665,23788506,23788506,-0.148383,-0.085,175.1368,1.667107709,DOWN
1033,173.0552,173.9554,172.3924,173.1442,31703462,31703462,-1.6223,-0.928,173.1822,1.642349824,DOWN
1034,173.5894,175.2117,173.1838,175.0336,23774107,23774107,1.8894,1.091,174.2903,1.671183916,UP
1035,176.0426,178.0607,175.4788,178.0409,32185162,32185162,3.0072,1.718,177.2153,1.717078255,UP
1036,178.3475,180.4249,178.2684,179.7621,32207081,32207081,1.7213,0.967,179.6998,1.743345451,UP
1037,180.6228,181.523,177.3088,178.031,31693529,31693529,-1.7311,-0.963,179.6296,1.716927172,DOWN
1038,178.3772,178.5751,175.8943,176.5175,29368356,29368356,-1.5135,-0.85,176.8359,1.693829681,DOWN
1039,176.5768,178.2981,176.1516,176.7252,22743798,22743798,0.207737,0.118,177.1331,1.696999387,UP
1040,176.7252,177.1901,175.7063,176.102,39404688,39404688,-0.623212,-0.353,176.4168,1.687488745,DOWN
1041,175.4095,175.5579,171.789,173.4113,33446771,33446771,-2.6907,-1.528,173.3422,1.646426032,DOWN
1042,173.3519,174.8951,173.0552,173.3519,19649350,19649350,-0.059354,-0.034,173.8401,1.645519529,DOWN
1043,173.1541,173.2036,169.4148,169.4247,37054935,37054935,-3.9272,-2.265,171.2744,1.585586617,DOWN
1044,168.1684,170.8195,166.7835,167.0308,41490767,41490767,-2.3939,-1.413,168.3336,1.549053362,DOWN
1045,166.5757,168.0893,163.1629,163.1629,41028784,41028784,-3.8679,-2.316,165.7751,1.490025425,DOWN
1046,166.2592,171.235,164.6468,170.9086,37541236,37541236,7.7456,4.747,168.2082,1.608232382,UP
1047,171.8088,173.2629,165.1216,166.5263,40922579,40922579,-4.3823,-2.564,169.6896,1.541354198,DOWN
1048,165.448,168.1882,163.4102,164.6863,41668545,41668545,-1.84,-1.105,165.3889,1.513273999,DOWN
1049,165.997,169.8995,165.1018,165.9723,38398505,38398505,1.286,0.781,167.3857,1.532899616,UP
1050,166.0712,167.1198,162.698,164.8842,37586791,37586791,-1.0881,-0.656,164.5445,1.516294146,DOWN
1051,165.8338,166.9274,163.1036,166.5757,30278046,30278046,1.6916,1.026,165.1021,1.54210809,UP
1052,163.1036,170.1567,162.9947,169.7611,34605489,34605489,3.1853,1.912,167.3547,1.59072041,UP
1053,170.7206,172.3532,170.226,170.9382,26933197,26933197,1.1772,0.693,171.3703,1.608684107,UP
1054,169.1279,170.6217,166.3878,166.5659,35005290,35005290,-4.3724,-2.558,168.0263,1.541958533,DOWN
1055,168.0497,171.2251,168.0151,168.2179,29017718,29017718,1.652,0.992,169.7067,1.567169669,UP
1056,171.1361,172.1253,169.6819,171.3834,28614241,28614241,3.1655,1.882,171.1474,1.615478294,UP
1057,170.3744,172.0493,169.8501,170.5821,22431640,22431640,-0.801273,-0.468,170.8795,1.603249673,DOWN
1058,171.5417,173.1145,171.1756,172.2638,22889285,22889285,1.6817,0.986,172.4807,1.628914059,UP
1059,172.8969,173.9455,171.9769,172.8474,25124255,25124255,0.583644,0.339,172.9917,1.637820366,UP
1060,173.1443,174.2917,172.9465,173.9257,21578420,21578420,1.0783,0.624,173.7382,1.654276279,UP
1061,174.5885,177.0086,174.5093,176.3196,26605442,26605442,2.3939,1.376,176.0472,1.690809534,UP
1062,175.8943,176.8934,174.9743,175.9239,20754538,20754538,-0.39569,-0.224,176.0196,1.684770765,DOWN
1063,173.0651,173.5003,170.7997,170.9382,34808800,34808800,-4.9857,-2.834,171.7538,1.608684107,DOWN
1064,168.757,169.3737,163.6476,163.9345,65491140,65491140,-7.0037,-4.097,165.2571,1.501800795,DOWN
1065,165.0373,165.1216,162.3221,163.4597,36515477,36515477,-0.474828,-0.29,163.798,1.494554883,DOWN
1066,163.8851,164.5379,159.4831,161.1845,33692017,33692017,-2.2752,-1.392,161.8387,1.459833106,DOWN
1067,160.8679,163.6377,160.6602,161.8868,28382084,28382084,0.702351,0.436,162.4487,1.470550891,UP
1068,162.3518,163.9444,161.6098,162.4507,27963014,27963014,0.563859,0.348,162.6415,1.479156556,UP
1069,162.233,162.5595,158.8994,160.5711,35655839,35655839,-1.8795,-1.157,160.5126,1.450472022,DOWN
1070,160.3834,165.4579,160.0963,163.4795,42427424,42427424,2.9083,1.811,163.7663,1.49485705,UP
1071,164.6173,167.377,163.4894,167.2781,53569376,53569376,3.7986,2.324,165.8295,1.552827401,UP
1072,173.3371,175.8349,171.9275,174.6676,66539371,66539371,7.3895,4.418,174.1956,1.665598398,UP
1073,173.985,175.5876,172.5617,174.9842,34068180,34068180,0.316552,0.181,174.1829,1.670430024,UP
1074,176.3295,182.2649,176.2504,181.8494,56201317,56201317,6.8652,3.923,180.5997,1.77519969,UP
1075,183.1849,185.648,182.7595,183.1651,42451423,42451423,1.3157,0.723,184.2273,1.795278559,UP
1076,182.9969,184.2136,181.6862,184.0455,28402777,28402777,0.880412,0.481,183.2311,1.808714324,UP
1077,184.5401,185.3809,183.2244,185.3414,23211241,23211241,1.2959,0.704,184.4072,1.828491025,UP
1078,185.7173,188.3189,185.6282,187.9925,27989289,27989289,2.6511,1.43,187.292,1.868949404,UP
1079,188.1712,188.7372,186.1454,187.2774,26212221,26212221,-0.715044,-0.38,187.4344,1.858036278,DOWN
1080,187.6945,188.2109,186.5525,186.8405,20778772,20778772,-0.436937,-0.233,187.3452,1.851368757,DOWN
1081,185.48,185.768,183.8117,185.1424,23695159,23695159,-1.6981,-0.909,184.8107,1.82545409,DOWN
1082,184.775,187.1483,184.7055,186.8703,19183064,19183064,1.7279,0.933,186.3446,1.851823534,UP
1083,186.6915,187.5952,185.063,185.6886,17294029,17294029,-1.1817,-0.632,186.2899,1.833789637,DOWN
1084,185.8872,186.5031,184.8346,185.0133,18297728,18297728,-0.675267,-0.364,185.6334,1.823483898,DOWN
1085,186.6915,187.9527,185.6097,186.3241,18400787,18400787,1.3108,0.708,186.7686,1.843487988,UP
1086,187.0639,187.5654,185.48,185.8574,15240704,15240704,-0.466729,-0.25,186.2791,1.83636569,DOWN
1087,185.053,187.1881,184.4671,187.049,20058415,20058415,1.1916,0.641,185.7682,1.854550671,UP
1088,187.4562,187.5257,184.914,186.8405,23233975,23233975,-0.208538,-0.111,186.4695,1.851368757,DOWN
1089,186.9199,188.3301,186.344,187.2675,17460963,17460963,0.427007,0.229,187.5573,1.857885195,UP
1090,186.2943,187.4363,185.5694,186.5922,22514075,22514075,-0.675267,-0.361,186.3677,1.847579456,DOWN
1091,186.4135,186.6915,185.48,186.195,18690547,18690547,-0.397216,-0.213,185.9764,1.841517796,DOWN
1092,185.917,186.9199,184.8445,185.5694,27482793,27482793,-0.625616,-0.336,185.8207,1.831970528,DOWN
1093,186.6828,188.9358,186.4433,188.916,23442510,23442510,3.3465,1.803,188.1749,1.883042917,UP
1094,190.3013,192.0738,190.0182,190.4949,26266174,26266174,1.5789,0.836,190.9056,1.907138475,UP
1095,191.7213,192.5902,191.0212,191.9646,21565963,21565963,1.4697,0.772,191.8532,1.929567534,UP
1096,192.2824,192.7292,190.5843,192.6299,20933619,20933619,0.665337,0.347,191.9034,1.939720663,UP
1097,192.7888,192.8484,190.9964,192.1135,21347180,21347180,-0.516381,-0.268,191.9445,1.931839894,DOWN
1098,189.8395,190.6637,188.4492,190.3658,26656799,26656799,-1.7477,-0.91,189.6176,1.905168283,DOWN
1099,190.0182,190.6339,188.8862,189.8991,18308460,18308460,-0.46673,-0.245,189.8562,1.898045984,DOWN
1100,190.053,191.2705,189.8196,190.9418,16911141,16911141,1.0427,0.549,190.4545,1.913958606,UP
1101,191.0808,191.5376,189.1146,189.3728,21638393,21638393,-1.569,-0.822,190.2409,1.890014132,DOWN
1102,190.2168,190.2367,188.8961,189.4721,21610074,21610074,0.099303,0.052,189.5641,1.891529547,UP
1103,188.7074,188.8365,186.9497,187.5257,61719160,61719160,-1.9464,-1.027,187.7635,1.861825579,DOWN
1104,186.5724,187.9031,185.8971,187.4264,18484865,18484865,-0.099303,-0.053,187.2887,1.860310164,DOWN
1105,183.8515,185.0332,182.1732,184.3976,33578455,33578455,-3.0288,-1.616,183.8746,1.814087714,DOWN
1106,185.053,185.8971,184.4373,185.202,20628701,20628701,0.804364,0.436,185.2062,1.826363645,UP
1107,185.9468,187.0391,183.6528,184.1692,25711898,25711898,-1.0328,-0.558,184.86,1.810602107,DOWN
1108,184.8246,184.8544,183.4145,183.633,27200447,27200447,-0.536241,-0.291,184.0014,1.80241917,DOWN
1109,182.1236,183.633,179.4721,180.9021,31663096,31663096,-2.7309,-1.487,181.0641,1.760742965,DOWN
1110,181.7164,185.2318,181.2696,183.1464,24569201,24569201,2.2443,1.241,183.4571,1.794993178,UP
1111,183.9386,185.9766,182.7492,182.8783,25285328,25285328,-0.26812,-0.146,184.2214,1.79090171,DOWN
1112,182.8187,184.914,182.5208,184.2089,17365235,17365235,1.3307,0.728,183.8537,1.811207967,UP
1113,184.9934,185.8872,181.637,183.8217,22737666,22737666,-0.387286,-0.21,184.6601,1.805298917,DOWN
1114,182.5406,185.9964,182.1434,185.8773,17731343,17731343,2.0556,1.118,184.8994,1.836669383,UP
1115,186.483,186.6419,182.2626,182.6399,13954806,13954806,-3.2373,-1.742,184.5363,1.787263493,DOWN
1116,183.9706,185.1126,182.9974,184.1096,16604248,16604248,1.4697,0.805,184.1828,1.809692552,UP
1117,184.1295,187.1225,183.911,186.6618,17485245,17485245,2.5521,1.386,186.0373,1.84864162,UP
1118,188.1811,189.3529,187.9825,189.2536,19756634,19756634,2.5918,1.389,188.8663,1.888195023,UP
1119,189.3827,189.9487,188.8565,189.0252,15939149,15939149,-0.228399,-0.121,189.3429,1.884709416,DOWN
1120,187.1881,188.4591,186.3043,186.5724,18831470,18831470,-2.4528,-1.298,187.0366,1.847277289,DOWN
1121,188.2109,190.0778,187.9924,189.7005,18041131,18041131,3.1281,1.677,189.3319,1.895015154,UP
1122,189.7501,190.5048,189.5714,189.9984,12519792,12519792,0.297913,0.157,190.0918,1.899561399,UP
1123,190.187,191.3092,189.0897,189.5813,15043110,15043110,-0.417077,-0.22,189.9551,1.893196046,DOWN
1124,188.4294,190.5346,187.8832,190.1175,15534523,15534523,0.536241,0.283,189.5627,1.901378982,UP
1125,190.4452,190.4651,188.6081,189.0748,16393381,16393381,-1.0427,-0.548,189.0647,1.88546636,DOWN
1126,188.3698,191.2099,188.3698,190.5445,20286752,20286752,1.4697,0.777,190.4823,1.90789542,UP
1127,190.4452,191.0907,188.8464,190.1076,20706042,20706042,-0.436937,-0.229,190.2152,1.901227898,DOWN
1128,189.3529,190.624,188.2407,190.2764,15989365,15989365,0.168816,0.089,189.5294,1.903803951,UP
1129,191.1106,192.3123,190.7134,191.6567,18697898,18697898,1.3803,0.725,191.4865,1.924868679,UP
1130,191.7165,193.4939,191.0907,193.4641,16826483,16826483,1.8073,0.943,192.4062,1.952451371,UP
1131,193.2555,194.5961,192.2625,192.8583,19075964,19075964,-0.605754,-0.313,193.3664,1.94320627,DOWN
1132,193.6329,193.8315,188.7769,189.6508,24023972,24023972,-3.2075,-1.663,190.8687,1.894256684,DOWN
1133,190.5644,190.8623,187.7541,188.5883,21029535,21029535,-1.0626,-0.56,188.6622,1.878041894,DOWN
1134,188.9755,190.8027,188.0222,188.9656,39373038,39373038,0.377354,0.2,189.4491,1.883799861,UP
1135,197.7441,200.3558,195.9368,200.0976,67935716,67935716,11.132,5.891,198.5305,2.053685068,UP
1136,199.184,206.9297,198.9556,205.9466,62404012,62404012,5.849,2.923,204.4153,2.142946529,UP
1137,205.5891,207.2872,204.0502,206.5424,33447396,33447396,0.595824,0.289,205.8513,2.152039019,UP
1138,206.5524,207.7937,205.6288,207.6149,25425387,25425387,1.0725,0.519,207.0421,2.168406418,UP
1139,207.8632,208.0419,205.321,205.6685,25587387,25587387,-1.9464,-0.937,206.1233,2.138702451,DOWN
1140,204.6159,206.3637,203.0966,205.8076,22525487,22525487,0.139025,0.068,205.3294,2.140825253,UP
1141,205.8374,208.32,205.7579,207.4262,23492626,23492626,1.6187,0.786,207.602,2.165526672,UP
1142,206.639,208.373,205.9514,206.8084,24611202,24611202,-0.617809,-0.298,207.1349,2.156098439,DOWN
1143,206.9778,210.2185,206.9778,208.1438,25890880,25890880,1.3353,0.646,208.8467,2.176477949,UP
1144,209.4243,209.8279,207.5359,209.0207,20748010,20748010,0.87694,0.421,208.7194,2.189860301,UP
1145,208.4925,210.0073,207.6056,209.509,28807564,28807564,0.488297,0.234,208.6754,2.197312237,UP
1146,211.0137,213.0687,210.7347,212.5783,28500367,28500367,3.0693,1.465,212.2532,2.244152756,UP
1147,212.6979,217.1922,212.4188,216.8235,35426997,35426997,4.2452,1.997,215.2574,2.30893866,UP
1148,217.3417,218.4179,214.3621,214.7108,30287695,30287695,-2.1126,-0.974,215.7256,2.276696792,DOWN
1149,216.0462,216.4348,213.2808,214.2923,26159755,26159755,-0.41854,-0.195,214.8765,2.270310073,DOWN
1150,213.3556,215.6077,213.0965,214.3023,19018131,19018131,0.009965,0.005,214.4295,2.270462682,UP
1151,213.9037,216.2953,213.8538,214.7407,18883224,18883224,0.43847,0.205,215.2115,2.277153095,UP
1152,215.8469,216.1458,214.3621,215.4084,18476356,18476356,0.667671,0.311,215.3073,2.28734285,UP
1153,216.395,217.9794,215.5778,217.1822,20525117,20525117,1.7738,0.823,217.0153,2.314412773,UP
1154,218.2485,219.7732,218.1588,218.9361,22776766,22776766,1.7539,0.808,218.9236,2.341179002,UP
1155,219.3845,222.7129,218.6471,222.2047,27254804,27254804,3.2686,1.493,221.0337,2.391061035,UP
1156,222.4738,227.4663,221.6267,224.2476,48793824,48793824,2.0429,0.919,224.4233,2.422237687,UP
1157,225.7224,228.0742,225.2142,226.8385,43340134,43340134,2.591,1.155,226.8985,2.461777355,UP
1158,227.6158,228.3831,225.842,227.566,27390132,27390132,0.727462,0.321,227.2879,2.472879716,UP
1159,228.1938,228.8714,224.3173,226.0812,33332960,33332960,-1.4848,-0.652,226.4187,2.450220216,DOWN
1160,225.4434,226.5595,220.5305,222.3243,34289976,34289976,-3.7569,-1.662,222.7624,2.392886248,DOWN
1161,221.0786,224.5864,219.9426,220.5305,37619810,37619810,-1.7937,-0.807,222.4248,2.365511105,DOWN
1162,220.1818,221.0786,215.7173,217.5709,39516453,39516453,-2.9597,-1.342,217.4712,2.320344715,DOWN
1163,217.252,223.5191,215.807,223.0717,35749049,35749049,5.5008,2.528,221.1192,2.404292303,UP
1164,224.1579,224.2177,219.0756,220.3013,49278740,49278740,-2.7703,-1.242,220.9347,2.362013289,DOWN
1165,222.7428,227.556,221.7961,225.6228,41706377,41706377,5.3214,2.416,225.1469,2.443224584,UP
1166,224.9651,226.0513,221.7483,223.0617,31999289,31999289,-2.5611,-1.135,223.5391,2.404139693,DOWN
1167,221.3776,222.1748,216.5146,217.1224,37195133,37195133,-5.9393,-2.663,218.8461,2.313500166,DOWN
1168,217.0327,221.0786,216.3651,217.4812,31571712,31571712,0.358749,0.165,218.6928,2.318975805,UP
1169,217.7403,218.8564,214.5514,217.6107,27123833,27123833,0.129548,0.06,216.6509,2.320952102,UP
1170,219.4742,221.5071,218.388,219.265,26608794,26608794,1.6542,0.76,219.9999,2.346198338,UP
1171,220.0123,220.5903,216.5345,216.9032,96246748,96246748,-2.3618,-1.077,217.7347,2.31015496,DOWN
1172,216.0661,220.4907,215.8768,220.0223,27693358,27693358,3.1191,1.438,218.6857,2.357755476,UP
1173,218.9859,222.0453,218.9361,221.4174,24554379,24554379,1.3951,0.634,220.8589,2.379046067,UP
1174,220.2316,222.972,218.9959,219.6536,23984706,23984706,-1.7638,-0.797,221.1197,2.352128754,DOWN
1175,223.0418,225.6527,222.7628,224.1678,30181227,30181227,4.5142,2.055,224.3829,2.421019861,UP
1176,224.0084,225.0548,223.2411,224.9551,22929364,22929364,0.787253,0.351,224.3687,2.433034829,UP
1177,227.1574,228.6223,225.563,226.4698,23600802,23600802,1.5147,0.673,227.2574,2.456150632,UP
1178,226.4599,229.2003,225.842,228.4828,24788170,24788170,2.013,0.889,228.2469,2.486870981,UP
1179,229.2501,232.6582,228.9811,231.2631,28654799,28654799,2.7803,1.217,231.4269,2.529301078,UP
1180,229.9776,231.5421,225.9417,227.1973,32042000,32042000,-4.0658,-1.758,227.9985,2.467252993,DOWN
1181,227.1674,227.6158,219.813,223.5101,33580463,33580463,-3.6871,-1.623,223.5999,2.410982715,DOWN
1182,221.4374,224.0184,219.4344,222.992,29663923,29663923,-0.518192,-0.232,222.0075,2.403076003,DOWN
1183,222.8624,226.4798,221.4735,226.0812,26891029,26891029,3.0892,1.385,224.8239,2.450220216,UP
1184,224.6761,225.563,215.2988,215.6077,41990554,41990554,-10.4735,-4.633,220.2722,2.290384363,DOWN
1185,213.7741,218.7368,211.5818,213.7044,53124392,53124392,-1.9034,-0.883,215.0777,2.261338144,DOWN
1186,219.6536,222.105,216.086,221.3377,40337851,40337851,7.6334,3.572,219.6263,2.377829767,UP
1187,220.391,221.0587,216.5146,216.6042,30791007,30791007,-4.7335,-2.139,217.9779,2.305591928,DOWN
1188,218.1688,222.2147,216.009,221.3776,29183963,29183963,4.7733,2.204,219.2339,2.37843868,UP
1189,221.5271,221.8659,218.5774,220.4209,22885397,22885397,-0.956662,-0.432,220.2394,2.363838502,DOWN
1190,217.1025,218.976,212.2594,215.2689,32581315,32581315,-5.152,-2.337,216.23,2.285213944,DOWN
1191,217.3018,220.4907,216.674,218.5475,33078726,33078726,3.2786,1.523,218.5974,2.335248586,UP
1192,219.0258,222.5834,218.1787,219.8828,28792082,28792082,1.3353,0.611,220.5185,2.35562657,UP
1193,215.0796,222.4738,213.9535,221.9556,38767846,38767846,2.0728,0.943,218.0573,2.387259525,UP
1194,221.826,223.4504,213.794,214.3421,40925163,40925163,-7.6134,-3.43,218.6682,2.271070069,DOWN
1195,216.953,220.6103,215.9964,219.0358,29855768,29855768,4.6936,2.19,218.6828,2.342700522,UP
1196,215.1493,219.4244,211.9305,215.5479,47258375,47258375,-3.4878,-1.592,215.4815,2.289471757,DOWN
1197,218.4279,218.9261,205.3734,211.502,45935520,45935520,-4.0459,-1.877,213.8345,2.227727366,DOWN
1198,210.4158,214.4318,208.5424,212.5584,36659990,36659990,1.0563,0.499,212.0577,2.243849063,UP
1199,216.1259,219.6835,215.8668,218.099,38358933,38358933,5.5407,2.607,218.1614,2.328404037,UP
1200,218.2884,221.5869,216.0562,221.4473,58323180,58323180,3.3483,1.535,218.8588,2.37950237,UP
1201,208.8214,212.9071,204.7157,206.7586,91328654,91328654,-14.6887,-6.633,207.2844,2.155338443,DOWN
1202,203.5896,203.6793,197.481,200.8891,66163669,66163669,-5.8695,-2.839,200.1058,2.065764132,DOWN
1203,201.2179,204.0082,200.9887,203.0615,31882881,31882881,2.1724,1.081,202.542,2.098917081,UP
1204,205.2538,209.3296,203.4202,209.22,33424434,33424434,6.1585,3.033,206.5064,2.192901814,UP
1205,209.98,210.12,206.75,208.49,25362636,25362636,-0.730004,-0.349,208.0776,2.1817613,DOWN
1206,205.55,206.01,202.25,204.47,34365750,34365750,-4.02,-1.928,204.1159,2.120412168,DOWN
1207,199,199.85,193.79,194.17,51135518,51135518,-10.3,-5.037,195.5708,1.963224095,DOWN
1208,191.63,197.18,191.4501,192.23,46882936,46882936,-1.94,-0.999,193.7888,1.933617798,DOWN
1209,193.9,194.48,185.93,186.8,60800957,60800957,-5.43,-2.825,188.6527,1.850750688,DOWN
1210,188.39,191.97,186.9,191.41,46478801,46478801,4.61,2.468,189.8177,1.921103796,UP
1211,190.5,194.9695,189.46,193.53,36928253,36928253,2.12,1.108,193.1617,1.953457069,UP
1212,190,190.7,184.99,185.86,41920872,41920872,-7.67,-3.963,186.9198,1.836405368,DOWN
1213,178.37,181.47,175.51,176.98,67825247,67825247,-8.88,-4.778,178.4357,1.700887884,DOWN
1214,179.73,180.27,176.55,176.78,31124210,31124210,-0.2,-0.113,177.9581,1.697835688,DOWN
1215,174.94,176.595,172.1,172.29,23623972,23623972,-4.49,-2.54,173.9189,1.629313897,DOWN
1216,174.24,174.95,170.26,174.62,44998520,44998520,2.33,1.352,173.0331,1.664871976,UP
1217,171.51,174.77,170.88,174.24,41387377,41387377,-0.38,-0.218,173.289,1.659072804,DOWN
1218,176.73,181.29,174.93,180.94,46062539,46062539,6.7,3.845,178.1889,1.761321357,UP
