date,open,high,low,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,close,trend
976,83.8583,84.5857,83.6322,23924105,23924105,0.344044,0.411,84.1182,1.573723597,84.1237,UP
977,84.281,84.5366,83.7207,22062679,22062679,-0.226085,-0.269,84.0464,1.566806178,83.8976,DOWN
978,83.9763,84.4126,83.0916,19305961,19305961,-0.648771,-0.773,83.508,1.546959517,83.2489,DOWN
979,83.8092,85.608,83.4356,53936687,53936687,2.1232,2.55,84.7656,1.611917786,85.3721,UP
980,85.6375,86.011,84.7627,22283752,22283752,-0.462001,-0.541,85.1565,1.597783122,84.9101,DOWN
981,84.8806,84.8806,83.819,23524787,23524787,-0.540641,-0.637,84.2614,1.581243728,84.3695,DOWN
982,84.7332,84.8315,83.2685,23674931,23674931,-0.304725,-0.361,83.8802,1.571918521,84.0647,DOWN
983,84.5857,84.6349,83.9468,17990745,17990745,-0.019659,-0.023,84.2837,1.571318868,84.0451,DOWN
984,83.9468,84.1729,83.475,14145841,14145841,0.009829,0.012,83.8698,1.571618694,84.0549,UP
985,83.8583,84.0791,83.5831,9891237,9891237,-0.108128,-0.129,83.8829,1.568311428,83.9468,DOWN
986,84.1925,84.5169,83.7649,14678025,14678025,0.304725,0.363,84.1335,1.577633576,84.2515,UP
987,84.4383,84.4678,84.0942,10594344,10594344,0.00983,0.012,84.229,1.577933402,84.2613,UP
988,84.1729,84.5857,84.0451,18717406,18717406,-0.176937,-0.21,84.2438,1.572521233,84.0844,DOWN
989,84.6595,84.8413,84.0451,22483797,22483797,0.403023,0.479,84.4344,1.584850821,84.4874,UP
990,84.5906,85.0379,84.5071,26061439,26061439,0.393193,0.465,84.853,1.596880583,84.8806,UP
991,85.1165,86.1683,85.0969,21911974,21911974,0.747067,0.88,85.7509,1.619737744,85.6277,UP
992,86.1683,86.9056,85.9422,23407110,23407110,1.0616,1.24,86.5871,1.652216878,86.6893,UP
993,86.6991,87.0727,86.1139,22113049,22113049,0.088469,0.102,86.6947,1.654924493,86.7778,UP
994,87.1415,87.2174,86.3649,19484317,19484317,-0.058979,-0.068,86.7928,1.653119417,86.7188,DOWN
995,86.3649,86.6893,85.9226,18652201,18652201,-0.393193,-0.453,86.2418,1.641089654,86.3256,DOWN
996,86.6303,86.6303,85.7555,17808877,17808877,0.255575,0.296,86.3374,1.648909612,86.5812,UP
997,87.1611,88.2523,86.9449,24271531,24271531,1.4941,1.726,87.7669,1.694620873,88.0753,UP
998,88.5668,89.2451,86.5128,36599736,36599736,-1.2287,-1.395,87.7938,1.657029395,86.8466,DOWN
999,87.5642,88.7438,87.2398,25621164,25621164,1.7595,2.026,88.3217,1.71086044,88.6061,UP
1000,88.2719,89.1271,88.1343,24159683,24159683,-0.03932,-0.044,88.7942,1.709658076,88.5668,DOWN
1001,88.6061,89.0681,88.1343,36875013,36875013,-0.0983,-0.111,88.5038,1.706650635,88.4685,DOWN
1002,88.4685,90.0609,88.2129,23601555,23601555,1.5826,1.789,89.5645,1.755069511,90.0511,UP
1003,90.3362,90.7294,89.9823,23412841,23412841,0.285066,0.317,90.3261,1.763792006,90.3362,UP
1004,90.9751,91.8401,90.0216,33277483,33277483,-0.078639,-0.087,90.7326,1.761384218,90.2575,DOWN
1005,90.8916,91.6534,90.3657,26383238,26383238,0.501321,0.555,90.9344,1.776724307,90.7589,UP
1006,91.5354,92.4594,91.0046,29172167,29172167,1.7006,1.874,91.905,1.828750275,92.4594,UP
1007,93.521,93.8258,92.1252,31569940,31569940,-0.137618,-0.149,92.503,1.82454047,92.3218,DOWN
1008,91.7124,92.0662,90.5328,38635053,38635053,-1.1599,-1.256,91.3205,1.789053895,91.1619,DOWN
1009,92.1547,93.7766,91.9188,48756338,48756338,2.2314,2.448,92.673,1.857322491,93.3933,UP
1010,93.177,94.4352,91.9889,47227882,47227882,-0.737236,-0.789,93.3791,1.834765157,92.656,DOWN
1011,92.0466,92.371,89.943,47867753,47867753,-2.4378,-2.631,90.8457,1.760181854,90.2182,DOWN
1012,89.019,91.6534,86.5025,51031465,51031465,-3.7157,-4.119,89.0379,1.646501823,86.5025,DOWN
1013,85.4114,89.9184,83.7993,67998564,67998564,3.2733,3.784,87.2974,1.746649901,89.7759,UP
1014,88.9502,90.2084,87.6821,41107592,41107592,-1.6907,-1.883,88.8647,1.694920699,88.0851,DOWN
1015,88.1834,88.3456,83.3177,55628657,55628657,-4.5217,-5.133,85.7036,1.556581492,83.5634,DOWN
1016,84.8315,87.4167,82.4035,63499065,63499065,3.1161,3.729,85.1071,1.651917052,86.6795,UP
1017,87.225,88.2523,86.4332,35720341,35720341,0.933833,1.077,87.4412,1.680486208,87.6133,UP
1018,87.4167,88.4685,86.306,26407702,26407702,0.688089,0.785,87.6362,1.701538292,88.3014,UP
1019,87.4125,89.8618,87.3138,34960912,34960912,1.3826,1.566,88.857,1.743838265,89.684,UP
1020,90.079,91.5703,89.4964,27823866,27823866,1.8271,2.037,90.8365,1.799737499,91.5111,UP
1021,91.3037,92.3406,90.6617,30596919,30596919,-0.651817,-0.712,91.3708,1.779792936,90.8592,DOWN
1022,90.3408,91.9061,89.8815,30911725,30911725,0.711073,0.783,91.3409,1.801548694,91.5703,UP
1023,91.8271,92.2019,90.3556,26922503,26922503,-1.2147,-1.327,91.4461,1.76438554,90.3556,DOWN
1024,90.9086,91.5802,90.2272,24392753,24392753,0.237024,0.262,90.8683,1.771636439,90.5926,UP
1025,91.5999,92.9036,91.2148,26329226,26329226,2.3011,2.54,92.2473,1.842037472,92.8937,UP
1026,93.2295,94.2665,93.0814,30199846,30199846,1.3431,1.446,93.8654,1.883128962,94.2368,UP
1027,94.5529,94.6516,93.032,25869119,25869119,-1.2049,-1.279,93.8378,1.846268693,93.032,DOWN
1028,93.664,94.5183,92.469,31167338,31167338,-0.424669,-0.456,93.4275,1.833275204,92.6073,DOWN
1029,92.8246,93.3974,90.7012,37135561,37135561,-0.908592,-0.981,91.7209,1.80547703,91.6987,DOWN
1030,90.4445,91.995,89.7334,32830389,32830389,0.19752,0.215,90.9605,1.811519446,91.8962,UP
1031,91.195,93.1011,91.116,23901578,23901578,0.582685,0.634,92.2412,1.829346868,92.4789,UP
1032,93.1702,93.3184,91.7886,22175776,22175776,-0.316033,-0.342,92.322,1.819679002,92.1629,DOWN
1033,92.0049,92.7758,91.2839,26716127,26716127,0.533305,0.579,92.1822,1.835995056,92.6962,UP
1034,93.1011,93.9208,92.6024,25887828,25887828,0.562932,0.607,93.2667,1.853216707,93.2591,UP
1035,94.1085,95.343,93.8221,36937254,36937254,2.0838,2.234,94.8168,1.916972612,95.343,UP
1036,95.3035,96.0046,94.8492,26073742,26073742,0.227148,0.238,95.4904,1.923920626,95.5701,UP
1037,95.7973,96.0343,92.8048,35387817,35387817,-2.3307,-2.439,93.9955,1.852613995,93.2394,DOWN
1038,93.9406,94.227,92.3406,32131981,32131981,-0.553056,-0.593,93.1411,1.83569217,92.6863,DOWN
1039,92.3703,93.4073,91.679,27610998,27610998,0.325908,0.352,92.8241,1.845662922,93.0122,UP
1040,93.506,94.1973,92.7554,49081279,49081279,0.414793,0.446,93.3574,1.858353526,93.427,UP
1041,92.5777,92.7357,90.9679,33344085,33344085,-1.6888,-1.808,91.6898,1.806685513,91.7382,DOWN
1042,91.8962,92.6073,91.8468,23075240,23075240,0.237024,0.258,92.1837,1.813936412,91.9752,UP
1043,91.7777,92.8838,91.0666,24457082,24457082,-0.641941,-0.698,91.7925,1.794297795,91.3333,DOWN
1044,90.1334,90.6123,88.5483,38604715,38604715,-2.6566,-2.909,89.4891,1.713020413,88.6767,DOWN
1045,88.3902,89.3383,86.0003,44068949,44068949,-2.5776,-2.907,87.7298,1.634156938,86.099,DOWN
1046,89.4865,92.8344,89.2791,56396780,56396780,6.5182,7.571,91.46,1.833578089,92.6172,UP
1047,93.7628,93.9593,87.4125,56569011,56569011,-4.2566,-4.596,90.8216,1.703349487,88.3606,DOWN
1048,88.7063,90.0988,87.771,52501146,52501146,-0.079007,-0.089,88.8028,1.700932521,88.2816,DOWN
1049,89.0618,91.1457,87.3039,45867548,45867548,1.8567,2.103,89.3713,1.757737352,90.1383,UP
1050,89.3482,89.7531,86.4249,48515417,48515417,-2.7159,-3.013,87.5553,1.674645716,87.4224,DOWN
1051,88.4643,88.9334,86.8002,37213837,37213837,1.1752,1.344,88.0511,1.710600387,88.5976,UP
1052,86.7607,91.6098,86.6422,35559956,35559956,2.5875,2.921,89.3855,1.789766747,91.1852,UP
1053,91.2889,91.911,90.2667,29771881,29771881,0.049379,0.054,91.201,1.791275057,91.2345,UP
1054,90.3556,91.3135,88.3705,38026000,38026000,-2.1233,-2.327,89.6605,1.726313728,89.1112,DOWN
1055,89.9112,92.0147,89.4964,31533943,31533943,0.533306,0.598,90.6433,1.742629782,89.6445,UP
1056,91.2444,92.1234,90.5037,26939883,26939883,2.0838,2.325,91.4226,1.806382627,91.7283,UP
1057,90.8691,92.1333,90.3457,24872110,24872110,-1.0074,-1.098,91.0816,1.775564775,90.721,DOWN
1058,91.2839,92.9925,91.2839,26758879,26758879,1.6987,1.872,92.3388,1.827535673,92.4197,UP
1059,92.8838,93.0122,91.2938,23346063,23346063,-0.4938,-0.534,92.0104,1.812428103,91.9259,DOWN
1060,92.9036,93.4863,92.2616,20288083,20288083,1.0765,1.171,92.9579,1.845360036,93.0023,UP
1061,93.8221,95.343,93.7035,26771000,26771000,1.8764,2.018,94.8406,1.902770639,94.8788,UP
1062,95.0269,95.5207,94.3356,21043287,21043287,0.365412,0.385,95.0928,1.913949874,95.2442,UP
1063,95.2442,95.8664,94.1578,23552541,23552541,-0.325908,-0.342,94.8811,1.903979122,94.9183,DOWN
1064,94.7208,94.9183,92.8838,31154377,31154377,-1.0962,-1.155,93.7749,1.870441418,93.8221,DOWN
1065,94.5564,95.0961,93.4566,22331829,22331829,0.34566,0.368,94.2336,1.881014881,94.1677,UP
1066,95.0487,95.2738,91.2642,34524799,34524799,-2.2023,-2.339,92.7139,1.813636586,91.9654,DOWN
1067,92.1431,92.1431,89.1606,33729257,33729257,-0.799956,-0.87,90.6644,1.789160976,91.1654,DOWN
1068,92.39,93.9702,91.9456,42529043,42529043,1.9258,2.112,93.2269,1.848079888,93.0912,UP
1069,96.3898,96.6861,92.7456,48272780,48272780,1.5407,1.655,94.4762,1.895216854,94.6319,UP
1070,95.1356,95.2011,91.995,41523605,41523605,-2.2715,-2.4,93.1641,1.825721419,92.3604,DOWN
1071,92.0542,94.1085,91.6395,31408927,31408927,1.4616,1.583,93.0083,1.870441418,93.8221,UP
1072,93.8122,93.9899,92.0345,27471002,27471002,-1.4715,-1.568,92.8381,1.825418533,92.3505,DOWN
1073,91.8073,93.748,91.3037,31142497,31142497,0.553056,0.599,92.52,1.842340358,92.9036,UP
1074,92.1629,94.1875,91.7678,22531325,22531325,1.0765,1.159,93.5364,1.875275351,93.9801,UP
1075,93.9899,95.5108,93.9208,24242019,24242019,1.0469,1.114,94.9819,1.907301686,95.0269,UP
1076,94.6572,94.9677,93.8844,23484589,23484589,-0.404916,-0.426,94.4336,1.894913968,94.622,DOWN
1077,94.8195,95.7676,93.8714,27327410,27327410,1.116,1.179,95.08,1.929057444,95.738,UP
1078,96.2515,96.7355,95.8466,22388119,22388119,0.957972,1.001,96.3911,1.958366987,96.696,UP
1079,96.5873,96.6565,95.8368,16778316,16778316,-0.207395,-0.214,96.2951,1.952021685,96.4886,DOWN
1080,96.7058,97.4663,96.1034,19454124,19454124,0.325908,0.338,96.874,1.961992437,96.8145,UP
1081,96.0343,96.6367,95.1454,24594010,24594010,-0.701196,-0.724,95.7766,1.940539565,96.1133,DOWN
1082,96.5696,96.6093,95.8306,17384742,17384742,0.248003,0.258,96.2508,1.948127004,96.3613,UP
1083,95.9745,96.7482,95.052,17246716,17246716,-0.962125,-0.998,95.7979,1.918692023,95.3992,DOWN
1084,95.2305,96.1431,95.2305,17865840,17865840,0.178539,0.187,95.7247,1.924153144,95.5777,UP
1085,96.2125,97.2143,96.0141,19422467,19422467,1.2299,1.287,96.7314,1.961781335,96.8076,UP
1086,96.887,97.373,96.4109,15441189,15441189,-0.099189,-0.102,96.8113,1.958746359,96.7084,DOWN
1087,95.9249,97.9285,95.538,21251222,21251222,1.1506,1.19,97.0928,1.993948405,97.859,UP
1088,97.9235,98.1368,96.024,26649287,26649287,-0.347159,-0.355,97.1685,1.98332905,97.5119,DOWN
1089,97.502,98.1764,97.0655,18363918,18363918,0.049595,0.051,97.6719,1.984846538,97.5615,UP
1090,97.0457,98.0772,96.4406,28670981,28670981,-0.347159,-0.356,97.1249,1.974224123,97.2143,DOWN
1091,97.5119,98.4442,97.1151,22158528,22158528,0.932369,0.959,97.9031,2.002750447,98.1467,UP
1092,98.4839,99.1782,97.8094,34140891,34140891,-0.109108,-0.111,98.3102,1.999412585,98.0376,DOWN
1093,98.4738,100.0412,98.3649,28655624,28655624,1.9342,1.973,99.5154,2.058585432,99.9717,UP
1094,100.4379,101.033,100.0322,27281623,27281623,0.872856,0.873,100.6324,2.085291382,100.8446,UP
1095,101.1719,101.4992,100.7057,23514402,23514402,0.515779,0.511,101.1996,2.101072032,101.3604,UP
1096,101.648,101.767,101.0727,21122917,21122917,0.297564,0.294,101.5067,2.110173899,101.6579,UP
1097,101.8166,101.8563,99.5651,28232197,28232197,-1.5969,-1.571,100.3791,2.061317522,100.061,DOWN
1098,100.2717,101.1223,99.7238,22165128,22165128,0.743911,0.743,100.5443,2.08407678,100.8049,UP
1099,100.547,100.7652,99.8527,23490894,23490894,-0.575292,-0.571,100.3136,2.066475757,100.2296,DOWN
1100,100.2792,100.6257,99.9321,18325228,18325228,0.257889,0.257,100.3561,2.074366082,100.4875,UP
1101,100.8942,101.1818,99.7436,29492875,29492875,-0.456265,-0.454,100.3745,2.060405806,100.0312,DOWN
1102,100.8248,101.2017,100.18,25691811,25691811,0.565373,0.565,100.6494,2.077703943,100.5966,UP
1103,100.6859,100.7057,99.2576,65738585,65738585,-1.2795,-1.272,99.8002,2.038558264,99.3171,DOWN
1104,99.1981,100.2891,98.6129,23586037,23586037,0.724073,0.729,99.8151,2.060711751,100.0412,UP
1105,98.841,100.18,98.6922,28653087,28653087,0,0,99.5233,2.060711751,100.0412,DOWN
1106,100.547,101.6877,100.2991,26180792,26180792,1.0018,1.001,101.0332,2.091361333,101.043,UP
1107,101.2463,101.6282,100.061,23198188,23198188,-0.724073,-0.717,100.611,2.069207847,100.3189,DOWN
1108,99.5948,99.9519,98.8162,38923105,38923105,-0.724074,-0.722,99.4041,2.04705436,99.5948,DOWN
1109,99.1881,99.2973,96.5101,35433333,35433333,-2.0036,-2.012,97.6611,1.985755195,97.5912,DOWN
1110,98.0177,99.2675,97.9483,26897244,26897244,0.684398,0.701,98.5856,2.006694079,98.2756,UP
1111,98.7716,99.208,96.6093,31298386,31298386,-1.5275,-1.554,97.8379,1.959960961,96.7481,DOWN
1112,96.5894,98.3054,96.4704,26650671,26650671,1.0812,1.117,97.5139,1.993039748,97.8293,UP
1113,98.1268,99.0989,97.5317,28053214,28053214,-0.019839,-0.02,98.2602,1.992430918,97.8094,DOWN
1114,97.3036,99.2477,97.2044,19564521,19564521,1.3886,1.42,98.4182,2.034917517,99.1981,UP
1115,99.6643,99.813,98.1368,14670275,14670275,-0.952207,-0.96,98.8511,2.005785422,98.2459,DOWN
1116,98.6922,99.1088,98.2259,18977402,18977402,0.704236,0.717,98.7811,2.027330078,98.9501,UP
1117,99.0741,100.6065,98.8608,19234627,19234627,1.3886,1.403,100.0422,2.069813618,100.3387,UP
1118,100.82,101.4199,100.429,18211980,18211980,0.684398,0.682,100.8643,2.090752503,101.0231,UP
1119,101.1719,101.6778,101.033,19293140,19293140,0.267808,0.265,101.3309,2.098945713,101.2909,UP
1120,100.3288,101.5092,100.2792,19644648,19644648,-0.138863,-0.137,101.1007,2.094699195,101.1521,DOWN
1121,101.9357,103.5623,101.896,24335929,24335929,2.1921,2.167,102.9792,2.161762366,103.3441,UP
1122,103.5227,104.7427,103.2449,24653500,24653500,1.2299,1.19,104.1639,2.199393617,104.5741,UP
1123,104.5443,104.9609,103.6665,21786912,21786912,-0.515778,-0.493,104.2402,2.183612967,104.0583,DOWN
1124,103.7607,105.6354,103.4731,25901726,25901726,1.0316,0.991,104.7758,2.215171207,105.0898,UP
1125,105.0799,105.189,103.8649,29493927,29493927,-0.823262,-0.783,104.2736,2.189985804,104.2666,DOWN
1126,104.0781,104.455,103.0466,40171646,40171646,-0.714155,-0.685,103.6964,2.168135203,103.5524,DOWN
1127,107.2026,107.3216,105.2188,56038827,56038827,1.8548,1.791,106.096,2.224881905,105.4072,UP
1128,105.437,107.2621,105.2684,29706955,29706955,1.6862,1.6,106.7376,2.276470372,107.0934,UP
1129,107.6886,107.9365,106.3892,26316619,26316619,-0.307482,-0.287,106.9812,2.267065619,106.786,DOWN
1130,107.0786,110.2476,106.7264,30798058,30798058,3.1443,2.944,108.6727,2.363260886,109.9302,UP
1131,109.841,110.0988,108.611,31372110,31372110,-1.2002,-1.092,109.0856,2.326541352,108.73,DOWN
1132,109.2855,109.2855,105.2783,37005292,37005292,-1.9243,-1.77,107.0392,2.26767139,106.8058,DOWN
1133,106.3198,106.657,103.9095,34668327,34668327,-2.2912,-2.145,104.795,2.197573243,104.5146,DOWN
1134,105.6255,105.8536,104.5245,27655152,27655152,0.704236,0.674,105.2682,2.219117899,105.2188,UP
1135,105.1692,105.5818,104.5641,23628699,23628699,0.198376,0.189,105.2044,2.22518785,105.4172,UP
1136,104.5443,107.2125,103.9889,26104258,26104258,1.2795,1.214,106.1405,2.264333529,106.6967,UP
1137,106.9248,107.1728,105.9528,18659599,18659599,0.466185,0.437,106.7062,2.278596691,107.1629,UP
1138,107.2422,107.5398,106.6858,20265947,20265947,0.089269,0.083,107.171,2.281325721,107.2521,UP
1139,107.6787,108.2143,107.2918,16080214,16080214,0.743911,0.694,107.876,2.304088039,107.9961,UP
1140,108.4424,108.859,107.8769,15487502,15487502,0.605047,0.56,108.3841,2.322597719,108.6011,UP
1141,108.8193,109.2657,108.7102,13677211,13677211,0.178539,0.164,108.9861,2.328058839,108.7796,UP
1142,108.5317,108.7995,107.5001,18183724,18183724,-0.664561,-0.611,108.253,2.307728786,108.1151,DOWN
1143,108.3531,108.6904,107.2224,18474884,18474884,-0.783586,-0.725,107.7533,2.283754926,107.3315,DOWN
1144,107.6787,108.859,107.1629,16788314,16788314,1.339,1.248,108.3264,2.324720978,108.6705,UP
1145,108.0234,108.5163,106.3606,29982806,29982806,-1.4736,-1.356,107.0951,2.279639964,107.197,DOWN
1146,107.8342,108.3918,106.8385,21384289,21384289,-0.019914,-0.019,107.4598,2.279028074,107.177,DOWN
1147,106.8982,107.4359,106.2311,18061512,18061512,-0.059742,-0.056,106.8232,2.277201581,107.1173,DOWN
1148,107.0476,107.4359,106.022,17914201,17914201,-0.706946,-0.66,106.5154,2.25557432,106.4104,DOWN
1149,106.4601,106.8883,105.3947,22881861,22881861,-0.886172,-0.833,106.072,2.228461463,105.5242,DOWN
1150,105.3947,106.8783,105.325,18000639,18000639,1.0754,1.019,106.1847,2.261359743,106.5995,UP
1151,106.6891,107.7147,106.4104,18167723,18167723,0.497849,0.467,107.2386,2.27659275,107.0974,UP
1152,107.2069,108.0931,107.0974,17234020,17234020,0.836388,0.781,107.7615,2.302182001,107.9338,UP
1153,108.8,109.1684,108.0433,19662331,19662331,1.1948,1.107,108.7501,2.338736324,109.1286,UP
1154,109.4671,110.0247,109.3178,19151528,19151528,0.657162,0.602,109.6867,2.358843038,109.7858,UP
1155,109.975,111.5482,109.7957,20818044,20818044,1.7524,1.596,111.0811,2.412456862,111.5382,UP
1156,111.1897,112.1257,110.9607,22798702,22798702,-0.069699,-0.062,111.5386,2.410324424,111.4685,DOWN
1157,111.2046,112.2919,111.0354,23222713,23222713,0.378366,0.339,111.695,2.421901388,111.8469,UP
1158,110.3732,111.4735,109.7459,22634641,22634641,-0.617334,-0.552,110.8974,2.403012336,111.2295,DOWN
1159,110.5325,110.9408,107.6351,32872352,32872352,-3.2061,-2.882,108.5245,2.304923269,108.0234,DOWN
1160,107.7844,108.5212,107.0476,23477624,23477624,0.248924,0.23,107.9096,2.312538243,108.2723,UP
1161,107.7645,108.2572,106.7688,22498646,22498646,-0.52772,-0.487,107.7391,2.296393519,107.7446,DOWN
1162,108.3719,109.1684,107.8939,20727906,20727906,1.165,1.081,108.6888,2.332036126,108.9096,UP
1163,108.4316,111.1101,108.4217,24301774,24301774,1.852,1.7,110.3609,2.388697163,110.7616,UP
1164,110.9507,111.3689,110.0347,18891064,18891064,0.467978,0.423,110.8796,2.403012336,111.2295,UP
1165,111.6378,113.2359,111.6378,26055620,26055620,1.1948,1.074,112.3948,2.439569719,112.4244,UP
1166,112.8724,113.2408,111.9564,19122349,19122349,0.458022,0.407,112.7583,2.453582006,112.8824,UP
1167,113.201,113.211,111.3789,20736516,20736516,-1.2247,-1.085,112.0781,2.416112906,111.6577,DOWN
1168,111.7075,113.206,111.2395,22170934,22170934,1.0654,0.954,112.768,2.4487083,112.7231,UP
1169,112.5638,112.8326,110.5574,21728429,21728429,-1.5035,-1.334,111.2882,2.40270945,111.2196,DOWN
1170,111.7971,113.3105,111.4486,23714512,23714512,1.862,1.674,112.8958,2.459673373,113.0815,UP
1171,113.5097,114.7941,113.0218,71229698,71229698,0.687033,0.608,113.664,2.480694863,113.7686,UP
1172,112.5439,114.4058,111.7349,27334460,27334460,0.408236,0.359,113.6353,2.493183543,114.1768,UP
1173,114.3062,114.605,113.2608,22668014,22668014,-0.219053,-0.192,113.851,2.486483344,113.9578,DOWN
1174,113.9777,114.5601,113.2508,19352025,19352025,-0.467979,-0.411,113.8957,2.472165112,113.4898,DOWN
1175,114.2863,114.4158,113.7088,19091299,19091299,0.428151,0.377,114.0634,2.485262623,113.9179,UP
1176,113.6989,114.0772,113.1911,21647811,21647811,-0.039828,-0.035,113.7368,2.484044962,113.8781,DOWN
1177,114.2565,115.1825,114.2365,18883079,18883079,1.2347,1.084,114.9067,2.521820006,115.1128,UP
1178,114.8041,115.3418,113.9478,20787239,20787239,-0.458021,-0.398,114.776,2.50780466,114.6547,DOWN
1179,114.9236,115.6803,114.4357,16648018,16648018,0.019914,0.017,115.0232,2.50841655,114.6747,UP
1180,114.1171,114.2652,111.1499,34821717,34821717,-2.3698,-2.067,112.3526,2.435913675,112.3049,DOWN
1181,112.1456,112.6833,110.1641,29068859,29068859,-0.657161,-0.585,111.5289,2.415806961,111.6477,DOWN
1182,111.1797,111.5482,108.8697,29640588,29640588,-1.2745,-1.142,110.3011,2.376814255,110.3732,DOWN
1183,110.662,112.5936,110.3234,26198594,26198594,1.4039,1.272,111.7218,2.41976895,111.7772,UP
1184,110.7616,111.0204,105.335,61376315,61376315,-6.0738,-5.434,107.6967,2.233944,105.7034,DOWN
1185,104.8969,108.4615,103.7518,63904282,63904282,-0.248925,-0.235,106.378,2.226329026,105.4545,DOWN
1186,108.5411,110.7616,106.6593,47742109,47742109,3.6443,3.456,108.2181,2.337821548,109.0987,UP
1187,108.4416,109.0091,106.4868,32068103,32068103,-1.9615,-1.798,107.7096,2.277810412,107.1372,DOWN
1188,109.0689,110.9308,108.4814,31610164,31610164,3.3854,3.16,109.9469,2.381385075,110.5226,UP
1189,111.1997,111.3291,109.077,26548243,26548243,-0.288753,-0.261,110.0337,2.37254938,110.2338,DOWN
1190,109.6265,110.0546,107.3662,32506192,32506192,-2.2005,-1.996,108.3649,2.305226155,108.0333,DOWN
1191,108.4615,110.3832,107.7446,32785475,32785475,0.159311,0.147,108.8088,2.31010292,108.1927,UP
1192,108.8498,110.0646,107.7745,26545607,26545607,0.965828,0.893,109.0998,2.3396511,109.1585,UP
1193,107.3065,108.5013,104.6579,43770429,43770429,-1.5234,-1.396,106.559,2.29304342,107.6351,DOWN
1194,107.9437,108.0234,101.1532,63897759,63897759,-5.7551,-5.347,104.3703,2.116965881,101.8799,DOWN
1195,106.0917,108.8,105.6934,61646819,61646819,5.9543,5.844,107.5532,2.299134787,107.8342,UP
1196,105.2354,108.2823,104.3094,55523104,55523104,-1.3342,-1.237,106.2089,2.258315589,106.5,DOWN
1197,107.64,108.2325,101.1929,55162001,55162001,-3.0966,-2.908,104.5765,2.163573561,103.4033,DOWN
1198,103.2142,103.9311,99.6794,65350878,65350878,-0.119484,-0.116,102.09,2.159920577,103.2839,DOWN
1199,104.9815,107.6749,104.9367,51062383,51062383,3.0668,2.969,106.7002,2.253744768,106.3506,UP
1200,106.5896,106.8584,105.0761,33384201,33384201,-0.886172,-0.833,105.709,2.226631911,105.4644,DOWN
1201,106.022,106.8584,104.5235,37680194,37680194,0.238968,0.227,105.5324,2.233944,105.7034,UP
1202,105.9125,107.2766,105.4445,27922144,27922144,1.3442,1.272,106.3308,2.275069144,107.0476,UP
1203,106.9182,108.3719,105.8229,24340248,24340248,0.209097,0.195,107.1057,2.281466456,107.2567,UP
1204,108.9693,111.7573,108.9295,37901704,37901704,4.2218,3.936,110.9751,2.410630369,111.4785,UP
1205,111.3191,111.7274,110.433,25644105,25644105,-0.209097,-0.188,110.9802,2.404233057,111.2694,DOWN
1206,110.3732,110.9707,108.2922,32039223,32039223,-2.1706,-1.951,109.1619,2.337821548,109.0987,DOWN
1207,108.9494,109.4871,105.6437,33621807,33621807,-2.6884,-2.464,106.7822,2.25557432,106.4104,DOWN
1208,107.0874,108.2723,106.1813,35374583,35374583,0.069699,0.066,107.0947,2.257706758,106.4801,UP
1209,108.1,108.26,104.47,39495141,39495141,-1.5101,-1.418,105.7123,2.211505984,104.97,DOWN
1210,104.99,107.8,103.91,38505165,38505165,2.31,2.201,106.2379,2.282179308,107.28,UP
1211,107.08,108.88,106.8,33502121,33502121,1.01,0.941,107.9999,2.313079766,108.29,UP
1212,108.27,108.56,103.55,44773899,44773899,-3.67,-3.389,104.9639,2.200797905,104.62,DOWN
1213,101.8,102.97,99.3528,64052457,64052457,-2.91,-2.781,101.5564,2.111767873,101.71,DOWN
1214,103.6,104.43,102.24,28130621,28130621,1.4,1.376,103.4778,2.154600191,103.11,UP
1215,102.17,103.8099,102,13823099,13823099,-0.04,-0.039,103.1477,2.15337641,103.07,DOWN
1216,104.79,106.63,104.58,32336165,32336165,3.4,3.299,105.7067,2.257397753,106.47,UP
1217,106.27,107.33,105.36,29124486,29124486,0.67,0.629,106.6525,2.277896077,107.14,UP
1218,107.89,111.33,107.86,46788461,46788461,3.98,3.715,109.8953,2.399662237,111.12,UP
1219,110.33,111.115,109.03,28123195,28123195,-0.93,-0.837,110.1827,2.37120934,110.19,DOWN
1220,110.7,110.97,109.36,33665624,33665624,0.7,0.635,110.3861,2.392625499,110.89,UP
1221,113,113.42,110.73,34732772,34732772,1.2,1.082,111.9855,2.429338914,112.09,UP
1222,111.94,112.6373,108.2115,45196984,45196984,-3.57,-3.185,110.03,2.320116504,108.52,DOWN
1223,105.82,109.24,105,49107431,49107431,0.67,0.617,107.3037,2.340614827,109.19,UP
1224,108.38,109.45,104.3,45044937,45044937,-4.37,-4.002,106.187,2.206916807,104.82,DOWN
1225,104.8,107.98,103.89,40801525,40801525,2.77,2.643,106.0458,2.291663607,107.59,UP
1226,109.8,110.95,107.44,42381947,42381947,1,0.929,109.213,2.32225812,108.59,UP
1227,110.89,111.27,109.04,36183020,36183020,0.49,0.451,110.1708,2.337249431,109.08,UP
1228,109.58,110.87,108.63,31333362,31333362,0.37,0.339,109.3687,2.348569401,109.45,UP
1229,108.25,109.26,105.5,47043136,47043136,-3.42,-3.125,107.11,2.243936168,106.03,DOWN
1230,105.41,105.8,101.71,56957314,56957314,-3.14,-2.961,103.4336,2.147869398,102.89,DOWN
